 culture, sex, age, date_of_birth, title, given_name, surname, state, suburb, postcode, street_number, address_1, address_2, phone_number, soc_sec_id, blocking_number
 eng, f,36,19800303, , rosa, babcoke, sa, mount compass,2166,63, winnecke street, barraclear, 03 99915540,4816740,7
,,,,,,,,,,,,,,,
 swe, f,31,19851020, ms, james, jÖnsson, vic, mernda,2759,16, knaggs ctescent, , 8 13145310,1561433,3
,,,,,,,,,,,,,,,
 chi, f,31,19852107, dr, joshua, chia, nsw, hamilton south,4570,323, marr street, greenwood, 2 57033964,5865646,6
,,,,,,,,,,,,,,,
 unk, , ,19610228, , kirra, abbondavndola, nsw, weetaliba,3224,7, mount stromlo road, , 612 58293859,7723728,4
,,,,,,,,,,,,,,,
 unk, f,30,19860408, ms, amber, strawbridge, vic, wye river,2573,16, coolac place, main beach medical centre, 08 50923699, 576 206,8
,,,,,,,,,,,,,,,
   chi, f, ,19390902, mr, william, cheong, nsw, morven,4825,12, eucumbene drive, , 612 25215192,8805319,5
,,,,,,,,,,,,,,,
   chi, f,30,19861101, pfc, dylan, su, vic, joslin,3175,206, dent place, blueberry hill, 8 64392116,1491188,2
,,,,,,,,,,,,,,,
 ind, f,29,19870710, , amy, dhrtiman, wa, greensborough,233,279, gaunson crescent, , 08 30110212,7448376,2
,,,,,,,,,,,,,,,
   tur, f,33,19831009, , jessica, sengor, wa, devils creek,5081,9, jewell close, corcoran, 08 98606040,9080469,7
,,,,,,,,,,,,,,,
 tha, v,39,19771227, mr, bethany, wanglee, , wanniassa,2031,194, wells road, , 08 58603266,9905073,1
,,,,,,,,,,,,,,,
   chi, f,29, , ms, james, mah, nsw, mount russell,2168,23, cataract street, , 2 34326062,8727728,1
,,,,,,,,,,,,,,,
   chi, f,25,19910529, ms, tristan, kwang, nsw, maryvale,5081,42, apsley place, , ,2695838,2
,,,,,,,,,,,,,,,
   unk, f,35,19811225, , tristan, straw, vic, beaufort,4655,5, , , 08 33996319,8201358,2
,,,,,,,,,,,,,,,
   eng, f,35,19811115, , isabella, mclain, nsw, iluka,2874,16, nulsen circuit, , 612 21497859,5406859,8
,,,,,,,,,,,,,,,
   tha, ,32,19840109, , alyssa, akradej, vic, preston,3109,235, brigalow street, cambooya, 8 04675904,4554252,8
,,,,,,,,,,,,,,,
   rus, , ,19651115, , keely, chernomyrdin, nsw, bankstown,2508,1697, blaxcell place, rowethorpe, 612 45534949,8881716,9
,,,,,,,,,,,,,,,
 ind, ,34, , , lani, nira, vic, great western,5607,44, maribyrnon g avenue, , 618 00332307,3077356,9
,,,,,,,,,,,,,,,
   ser, f, ,19060201, , nicholas, baric, , coldstream,4304,63, blackbutt street, , 02 39802449,8087349,5
,,,,,,,,,,,,,,,
 pol, ,34,19820807, , jacobie, eile, qld, yimbun,4221,4, o'hara close, , 03 61400598,9946077,6
,,,,,,,,,,,,,,,
   unk, m,41,19750304, hon, tori, scjum, nsw, matcham,6510,29, melba street, , 2 10131899,6974375,3
,,,,,,,,,,,,,,,
   ser, ,22,19940817, , lara, protic, qld, carina,4220,11, phillips place, valley fair, 3 59143489,1557005,3
,,,,,,,,,,,,,,,
   ger, f,26,19901003, , elly, hense, vic, mount cottrell,3088,19, , stone oak farm, 08 42273390,3483766,5
,,,,,,,,,,,,,,,
   usa, f, , , , matisse, lawrence, nsw, markwell,6061,7, macgregor street, , 612 21268607,1674604,7
,,,,,,,,,,,,,,,
 eng, f,34,19820720, , cooper, cristians, qld, pink lily,4161, , harpur place, , 613 66269013,2853112,4
,,,,,,,,,,,,,,,
   sri, ,33,19830822, ms, kelsye, kalpage, qld, fernvale,4160,6, read place, , 613 87223839,9779838,5
,,,,,,,,,,,,,,,
 eng, f,33, , , zordan, ibbott, sa, new town,4215,11, , , 08 70797527,8449851,5
,,,,,,,,,,,,,,,
 eng, m,26,19900423, mr, jade, herbert, vic, hedley,4650,182, banner st reet, , 618 30960432,3728637,2
,,,,,,,,,,,,,,,
 eng, f, ,19120501, , jayden, , qld, kippa-ring,3214,21, piddington street, apdmnt 240, 3 87826782,5178491,9
,,,,,,,,,,,,,,,
   unk, m,27,19891114, ms, emiily, aaternir, qld, dajarra,6111,72, federal highway, , 02 51802080,5714173,0
,,,,,,,,,,,,,,,
 eng, m,13,20030710, , bayley, wakefield, nsw, yaouk,3138,52, lutana street, bull p ain, 2 37504418,6147997,6
,,,,,,,,,,,,,,,
 unk, m,33, 1983 824, , henry, sckel, qld, ,2444,6, lansell circuit, , 613 59138377,7045610,1
,,,,,,,,,,,,,,,
 hun, f,35,19810319, mr, ka e, arpad, nsw, larras lee,5024,16, martin street, , 02 58933747,6091793,0
,,,,,,,,,,,,,,,
 ger, f,28,19880520, , harley, breidling, , woodcroft,2303,191, goodparla street, , 02 44714295,6341055,3
,,,,,,,,,,,,,,,
 usa, f,34,19820822, ms, jere y, waters, wa, woodvale,2216,1, hayward street, , 8 95199341,4652752,0
,,,,,,,,,,,,,,,
   usa, f,23,19931207, ms, emiily, grimes, sa, port wakefield,3910,14, , , 7 78967312,6775036,5
,,,,,,,,,,,,,,,
 unk, ,35,19810710, , ruby, stratou, , balc tta,7307,335, davitt close, reinfrew park, 02 44862615,7680402,6
,,,,,,,,,,,,,,,
   usa, ,12,20040121, , kate, guerra, nsw, cudal,3021,31, ambalindum street, john flynn medical centre, 02 36774916,8633252,3
,,,,,,,,,,,,,,,
   rus, f,34,19820225, , mikaela, murin, sa, bordertown,4127,10, weatherburn place, , 04 90862026,2170313,2
,,,,,,,,,,,,,,,
   usa, ,32,19841021, ms, alyssa, odonnell, qld, abington,2486,13, longmore crescent, craigie lea garden, 03 53282996,2409582,6
,,,,,,,,,,,,,,,
   eng, f, ,19091109, , michelle, badcoke, nsw, grahamstown,3018,56, le hunte street, aldinga beach court, 2 61069980,9510462,2
,,,,,,,,,,,,,,,
 ind, f,31,19850718, , jaxs on, sruti, nsw, queanbeyan west,3199,83, windradyne street, , 612 11355236,1040692,1
,,,,,,,,,,,,,,,
   rom, m, ,19790227, , blake, simeonescu, qld, colevale, ,82, wallis place, , 613 58437773,1700256,2
,,,,,,,,,,,,,,,
 unk, f,32,19841129, , lachlan, scogin, nsw, kundabung,3032,75, sternberg crescent, tourist parck, 02 20206121,8669132,6
,,,,,,,,,,,,,,,
 usa, m,25,19910529, , mitcell, chen, qld, mansfield,6285,6, florentine circuit, , 02 68710627,8670548,3
,,,,,,,,,,,,,,,
   pak, ,26,19900530, , sophie, mihrani, nsw, broadmeadow,4703,35, handcock crescent, gundaline, 612 81331759,1529079,7
,,,,,,,,,,,,,,,
   usa, f,9,20071118, , chloe, becker, , rylstone,6157,68, pocket avenue, , 03 29975085,7133677,0
,,,,,,,,,,,,,,,
 chi, f,34,19821024, , keahley, kai, , dalbyi,4120,77, bateman street, deependi, 02 57860902,9319799,0
,,,,,,,,,,,,,,,
 ina, f,28,19880531, , ashl ey, halim, vic, epping dc,2068,72, carron street, inverwood, 618 01594142,3739290,9
,,,,,,,,,,,,,,,
   eng, f,33,19831126, , angelina, gore, nsw, lismore,5451,537, tristania street, centenary marketplace, ,2790122,6
,,,,,,,,,,,,,,,
   usa, ,25,19910312, , carly, barron, nsw, wallendbeen,2221,958, whitham place, oivi, 612 38637959,9305909,2
,,,,,,,,,,,,,,,
 eng, f, ,19740907, , connor, morriss, wa, thevenard island,3081, 15 9, harbison crescent, , 8 00727646,9861717,3
,,,,,,,,,,,,,,,
 afr, ,24,19920329, pfc, alice, mukami, qld, byfield,7004,58, hetherinkton circuit, , 03 68339273,6832128,2
,,,,,,,,,,,,,,,
 afr, ,33,19831207, ms, jack, lule, qld, wangaratta,3940,2, giles street, , 03 26802779,7465284,4
,,,,,,,,,,,,,,,
   ind, m,33,19830312, , gianni, subramanian, wa, ocean beach,3280,243, cazaly close, , 618 54427622,5385310,4
,,,,,,,,,,,,,,,
   chi, m,26,19900815, pfc, caitlin, swei, vic, glengarry,6100,33, adamson crescent, , 618 56189975,7064677,4
,,,,,,,,,,,,,,,
   usa, ,28, , , jake, santana, act, miling,2125,93, hawker street, , 02 41877459,8627163,8
,,,,,,,,,,,,,,,
 dut, f,32,19840921, , nemesia, dirksen, wa, yathroo,2478,38, esperance street, , 8 88115672,5716741,8
,,,,,,,,,,,,,,,
 tha, ,32,19840109, , alyssa, akradei, vic, preston,3109,235, brigalow street, cambooya, 8 04675904,4554252,8
,,,,,,,,,,,,,,,
 eng, f,27,19890299, mr, julia, gardiner, , isaac river,2540,16, lawrence wackett crescent, , 02 23959325,9798541,0
,,,,,,,,,,,,,,,
 ind, f,26, , mr, benjamin, panjabi, wa, sandstone,6108,94, julia flynn avenue, golden pondst, 08 87723549,1676709,6
,,,,,,,,,,,,,,,
   usa, , ,19241025, , lukas, harrington, qld, st albans,3218,438, warramoo crescent, , 03 06238937,5110498,7
,,,,,,,,,,,,,,,
   chi, f,7,20090918, , kobe, xiao, vic, doncaster heights,3496,47, callaway crescent, , 08 66154903,1212957,6
,,,,,,,,,,,,,,,
   eng, f,33,19830826, , karissa, carlyle, nsw, tweed heads south,3082,316, carter crescent, , 612 71126470,5713122,0
,,,,,,,,,,,,,,,
 ind, f,10,20060926, , , agnani, nsw, queanbeyan west,2120,33, ellen plase, , 2 63224354,3046565,2
,,,,,,,,,,,,,,,
 unk, f,36,19800526, , harrison, scinto, nsw, silverwater,315,1, gilmore crescent, , 2 01330783,4169550,2
,,,,,,,,,,,,,,,
 unk, f, ,19170226, mr, georgia, scime, , toonumbar,3196,3, elliott street, , 02 78531065,9608902,1
,,,,,,,,,,,,,,,
 usa, f, , , ms, kayla, haynes, qld, yarwun,3197,25, stumm place, , 3 18513053,7655944,4
,,,,,,,,,,,,,,,
 usa, m, ,19481207, , sophia, fitzgerald, nsw, bowraville,2716,6, , bell bird park, 2 43486525,1103892,4
,,,,,,,,,,,,,,,
 chi, f,34,19820529, mr, erin, sheung, vic, gerang gerung,3805,7, waterhouse street, edelbrook, 618 87862765,1341016,3
,,,,,,,,,,,,,,,
 chi, f,29,19871105, mr, alicia, zhuger, n , areyonga,4702, , brigden crescent, , 3 72995559,7985367,8
,,,,,,,,,,,,,,,
   ind, f,29,19871005, , maya, jayasinghe, nsw, hamilton north,3101,20, embley street, , 2 69275204,4334437,6
,,,,,,,,,,,,,,,
 usa, f,34, , mr, grace, mack, qld, thornleigh,2216,36, lefroy s reet, emu ground, 3 60725007,1473251,4
,,,,,,,,,,,,,,,
 usa, m,29,19870322, , yasmin, eaton, s , coromandel valley,2750,9, sturt avenue, craigow, 07 56264123,7370749,3
,,,,,,,,,,,,,,,
   eng, f, ,19810420, ms, alexandra, hampson, qld, buranda,6030,182, hurtle avenue, , 3 15057744,2180503,4
,,,,,,,,,,,,,,,
   usa, f,31,19851017, ms, katelin, fuentes, vic, mincha,4213,72, bussell crescent, , 02 15631941,6086751,3
,,,,,,,,,,,,,,,
   rus, ,30,19860113, dr, kate, kulik, qld, esk,4051,9, inkster street, acton park, 03 71875365,9587730,7
,,,,,,,,,,,,,,,
   pak, f, ,19251124, hon, ciaran, aagari, sa, lonsdale,3823,4, blamey crescent, , 617 71516590,6359591,0
,,,,,,,,,,,,,,,
 eng, f, ,19610513, , caitlin, harde , wa, maranup,3073,9, , , 08 16055135,1232797,3
,,,,,,,,,,,,,,,
 usa, f,29,19870803, ms, ryan, barnes, wa, konnongorring,6210, , bertel crescent, , 8 03542744,8005963,5
,,,,,,,,,,,,,,,
   ind, f,30,19860308, , karli, verma, vic, forrest,2574,73, deamer crescent, , 08 35587822,6973856,2
,,,,,,,,,,,,,,,
   fin, ,33, , , emiily, hÄnnenen, vic, glendale,2315,5, scrivener street, summer hill, 8 08812243,2782321,1
,,,,,,,,,,,,,,,
   afr, ,32,19841017, , alexander, kingamba, nsw, nerong,4740,17, walker crescent, samford, 02 46867119,2509214,5
,,,,,,,,,,,,,,,
 unk, f,29,19870726, , alexis, strainij, nsw, branxton,714,28, sentry crescent, glenview, 2 00749930,5097586,6
,,,,,,,,,,,,,,,
   ara, ,37, , , emma, farida, wa, big grove,3180,58, sheaffe street, , 8 05081966,6191973,3
,,,,,,,,,,,,,,,
 chi, f,11,20050224, , kaitlyn, thien, nsw, regents park,5277,2, kurrama close, clanville, 02 03556397,4289413,0
,,,,,,,,,,,,,,,
   , f, ,19891226, , benjamin, mcgregor, nsw, tighes hill,5540,212, gang gang court, , 02 63680180,7543128,3
,,,,,,,,,,,,,,,
 ser, m,39,19771130, pfc, jordan, jtoianovich, nsw, bendick murrell,4036,1, rocklands street, glenview, 612 90786069,1613090,4
,,,,,,,,,,,,,,,
 unk, ,31,19851028, , hannah, jcjum, , emu plains,4370,3, glasgow street, , 02 70377521,3085919,5
,,,,,,,,,,,,,,,
   cze, f,30,19860415, , samantha, kraynak, nsw, eveleigh,7325,140, watterson place, kelham farm, 02 10600674,2247576,7
,,,,,,,,,,,,,,,
 ara, f,32,19840531, pfc, wilson, , nsw, whitebrige,2536,12, julia flynn avenue, , 2 50627091,3135812,1
,,,,,,,,,,,,,,,
   unk, f, ,19221209, , ethan, streckfuss, nsw, yetholme,6153,26, hargrave street, , 02 94852654,7718235,8
,,,,,,,,,,,,,,,
   eng, f,29,19871026, , rhys, grey, qld, byellee,6210,28, gymkhana road, , 3 65616415,7708662,4
,,,,,,,,,,,,,,,
   hun, f,30,19860219, , holly, czako, vic, peronne,7250,15, walker crescent, kela, 08 28391298,9469256,7
,,,,,,,,,,,,,,,
 chi, m,28,19880119, , ashley, jank, qld, pinnacle,2518,9, osburn drive, rajamare, 3 89086133,3855019,5
,,,,,,,,,,,,,,,
   ind, f,19,19970531, , angus, parul, nsw, bogangar,3427,3, dobson place, wombat hill, 04 97179042,2447566,5
,,,,,,,,,,,,,,,
   chi, f,29,19870729, , thomas, fok, qld, south bingera,4207,15, kilby crescent, , 3 64076328,2659074,5
,,,,,,,,,,,,,,,
 jap, w,25,19910826, dr, lewis, ashikaga, nsw, port macquarie,2233,161, boulton close, , 02 13317613,7105842,1
,,,,,,,,,,,,,,,
 abo, f,29,19871215, , caleb, marika, nsw, tilpa,3134,21, dumas street, locn 1699, 02 56646846, 268 217,2
,,,,,,,,,,,,,,,
 usa, ,12,20040121, , kate, guerra, ns , cudal,3021,31, ambalindum street, john flynn medical centre, 02 36774916,8633252,3
,,,,,,,,,,,,,,,
 usa, ,31,19850822, , sarah, phelpz, nsw, paxton,4121,10, theodore street, , 2 95031863,3470074,8
,,,,,,,,,,,,,,,
 ind, m,10,20060219, ms, jack, pan , wa, barbalin,3134,34, shackleton circuit, arton vlge, 618 38913084,2749844,9
,,,,,,,,,,,,,,,
   ira, ,27,19890130, mr, sean, fatemeh, nsw, gulpa,2533,14, rawson street, , 02 18153650,5117815,9
,,,,,,,,,,,,,,,
 usa, f,11,20051312, , luke, harper, vic, merton,3111,53, , carralong, 8 92479671,7369342,3
,,,,,,,,,,,,,,,
 chi, f,22,19940312, , caitlin, dung, qld, redbank kreek,5022,12, lyster place, , 03 73313845,1270026,6
,,,,,,,,,,,,,,,
   ita, f,24,19921223, ms, holly, capello, , st kilda,3174,59, santalum street, , ,3276540,2
,,,,,,,,,,,,,,,
   chi, f,27,19890413, dr, braedon, mong, qld, mooroolbark,3214,124, hearn street, , 07 82525982,8308736,2
,,,,,,,,,,,,,,,
 usa, f,28, , , jaime, dominguez, vic, woodcroft,2454,35, magrath c escent, , 8 71122715,8528027,4
,,,,,,,,,,,,,,,
   ser, f,11,20050826, , connor, siprak, qld, foxdale,4701,53, houghton place, , 08 05069626,3724267,3
,,,,,,,,,,,,,,,
   usa, f,27,19891111, , jade, stevens, nsw, metford,3216,59, muntz street, , 2 88135265,2102080,6
,,,,,,,,,,,,,,,
 eng, f, ,19950319, , joshua, sauvage, wa, liman,4350,24, dixson circuit, retirement village, 08 60538014,7147684,9
,,,,,,,,,,,,,,,
   usa, f,21,19950713, ms, callum, simon, sa, agery,4680,41, albermarle place, woodlands house, 04 80817082,3051594,7
,,,,,,,,,,,,,,,
 jap, f,38,19780216, pfc, robbie, siagyo, wa, boodarockin,3072,6, geils court, ascot park,855343086,1987060,2
,,,,,,,,,,,,,,,
   usa, f, ,19980730, , nathan, short, nsw, wahroonga,2071,10, fitchett street, sec 488, 02 65629646,9346064,7
,,,,,,,,,,,,,,,
   ind, f,22,19940331, mr, jack, kaikini, vic, woorinen,2540,1, nicklin crescent, st vincents medical centre, 618 12219254,2316816,4
,,,,,,,,,,,,,,,
   usa, f,28,19880511, dr, jay, cox, vic, julimar,3186,18, fraenkel street, , 618 40828108,9920415,4
,,,,,,,,,,,,,,,
   jap, f,12,20040112, ms, nicholas, satoh, act, cook,3337,7, glynn place, , 02 42708431,5390357,8
,,,,,,,,,,,,,,,
 unk, f,27,19890306, , erin, scjum, nsw, ,2099,7, dalabon crescent, georgedale, 03 29118252,9569151,4
,,,,,,,,,,,,,,,
 chi, ,33,19830705, , henry, fu, sa, hectorvlle,3150,79, allan street, cordial factory, 617 09828423,6539228,2
,,,,,,,,,,,,,,,
 usa, n,31,19850424, , chloe, david, qld, carseldine,2370,17, butterley place, brentwood vlge, 3 42602901,8944282,4
,,,,,,,,,,,,,,,
   unk, f, , , , tara, scorsone, nsw, berala,3168,12, dalman crescent, bonniview, 612 79518446,2492315,5
,,,,,,,,,,,,,,,
 usa, , 3o,19860305, , crystal, merritt, sa, wanbi,2153,28, farncomb place, , ,9809803,5
,,,,,,,,,,,,,,,
   eng, f,34,19821118, pfc, bianca, sutherland, wa, latham,3177,12, shoalhaven avenue, villa 2, 8 85368311,2035634,1
,,,,,,,,,,,,,,,
   ind, f,10,20060926, , , agnani, nsw, queanbeyan west,2120,33, ellen place, , 2 63224354,3046565,2
,,,,,,,,,,,,,,,
 usa, f, ,19350627, , james, maynard, qld, kilcoy,6537,246, blackman c escent, willandra village, 03 51108616,1814710,3
,,,,,,,,,,,,,,,
   eng, , ,19350110, , cameron, bernardson, wa, kalumburu,3305,5, ferry place, , 08 53456264,7185519,4
,,,,,,,,,,,,,,,
 ger, f,32, , mr, angelika, schacht, nsw, north epping,3810,54, gaunson crescent, , ,1517455,7
,,,,,,,,,,,,,,,
 eng, m,35, , , lauren, keegan, uic, swanpool,2614,5, kater place, , 8 04599309,2140955,5
,,,,,,,,,,,,,,,
   chi, , ,19250802, , anthony, chueh, , hawthorn,3129,14, couchman crescent, , 07 88238959,1797472,4
,,,,,,,,,,,,,,,
 eng, f,33,19831126, , angeli a, gore, nsw, lismore,5451,537, tristania street, centenary marketplace, ,2790122,6
,,,,,,,,,,,,,,,
 dut, f,32,19840121, , jasmine, burtis, wa, yondegin,2607,32, darebin place, , 08 92998777,6942894,1
,,,,,,,,,,,,,,,
   eng, f,33, , , jordan, ibbott, sa, new town,4215,11, , , 08 70797527,8449851,5
,,,,,,,,,,,,,,,
   , m,27,19890703, , connor, noble, sa, penfield,3156,9, cossington smith crescent, , ,2702353,8
,,,,,,,,,,,,,,,
   ind, ,32,19840930, dr, harrison, mati, vic, ,6169,14, farrer street, , 08 74023477,2132513,3
,,,,,,,,,,,,,,,
 usa, f,20,19960407, , liam, fischer, nsw, clontarf,3163,24, cantor rescent, , 08 09638914,8461247,3
,,,,,,,,,,,,,,,
 ind, v,28,19880505, , , prisha, nsw, callaghan,5081,6, couchman crescent, bundarra place, 2 05605390,2183759,4
,,,,,,,,,,,,,,,
   fre, f,29,19870724, , matthew, augier, vic, sandhurst east,3240,9, , , 8 06210364,5906039,3
,,,,,,,,,,,,,,,
 usa, , , , ms, cooper, smith, nsw, somersby,3183,20, batmanstreet, , 612 90540296,2570729,6
,,,,,,,,,,,,,,,
   unk, f,29,19870820, mr, adam, abbatista, nsw, campsie,5112,18, springvale drive, , 2 88196462,3350220,0
,,,,,,,,,,,,,,,
 unk, f,36,19800917, mr, mit chell, abbetmeyer, vic, corio,3166,90, sampson close, wilgrae, 8 74479776,4751537,6
,,,,,,,,,,,,,,,
   ara, f,24,19920805, mr, emiily, swiyyah, nsw, moira,4552,3, sheehy street, , 04 10442721,7547623,3
,,,,,,,,,,,,,,,
   afr, ,24,19920329, pfc, alice, mukami, qld, byfield,7004,58, hetherington circuit, , 03 68339273,6832128,2
,,,,,,,,,,,,,,,
   afr, ,36,19800428, , james, mba, qld, pony hills,2011,16, de smet place, , ,3942789,2
,,,,,,,,,,,,,,,
 usa, ,34,19821105, , michael, ayers, qld, mount delaney,6315,14, oliver street, , 613 52345662,1661144,2
,,,,,,,,,,,,,,,
 afr, f,29,19870119, mr, matison, faal, nsw, kalang,3029,24, heagney crescent, , 612 88209255,3719799,3
,,,,,,,,,,,,,,,
 eng, f,31,19790517, , savannah, ryeley, act, bibra lake,4103,40, morris street, kojonolokan hills, 2 51130545,6953000,4
,,,,,,,,,,,,,,,
   tha, m,25,19910826, ms, hamish, luang, vic, lucyvale,2224,56, damala street, , 618 03990467,1045156,3
,,,,,,,,,,,,,,,
   unk, m, ,19930728, , joel, aarcy, vic, tangambalanga,4354,48, rumbelow court, , 03 90363087,3005065,8
,,,,,,,,,,,,,,,
   eng, ,29,19871225, , james, alberts, wa, mundijong,5066,4, alexander mackie circuit, , 08 83280902,2468437,1
,,,,,,,,,,,,,,,
   eng, f,13,20030308, , kyle, aitken, nsw, moira,3950,85, gangele street, , 07 71981207,9448784,5
,,,,,,,,,,,,,,,
   usa, f,36,19800914, , max, shelton, qld, golden fleece,2287,35, maccallum circuit, , 03 26258407,3860244,9
,,,,,,,,,,,,,,,
   usa, f,21,19950212, ms, angelica, mueller, qld, nome,4508,86, jardine street, , 03 19919972,8591115,3
,,,,,,,,,,,,,,,
   chi, f,26,19900723, pfc, jaykob, chang, nsw, hillgrove,4750,15, crisp street, , 02 71605470,5719055,1
,,,,,,,,,,,,,,,
 ind, f,36, , , ebony, ramamuthe, wa, padbury,2535, , clode corescent, , 8 58814209,5336738,2
,,,,,,,,,,,,,,,
 tur, m,3,19830525, mr, georgia, , qld, alawa,2576,5, gellatly place, , 03 94577291,4981634,0
,,,,,,,,,,,,,,,
   eng, m,13,20030710, , bayley, wakefield, nsw, yaouk,3138,52, lutana street, bull plain, 2 37504418,6147997,6
,,,,,,,,,,,,,,,
 pak, f,33,19830512, , noah, shervani, kld, belrose,3442,99, tristania street, west road, 3 91456134,5368995,7
,,,,,,,,,,,,,,,
 usa, f,33,19831027, , jairus, ratliff, nsw, collarenebri,2482,2, boolimbacrescent, , 02 80771152,5620630,8
,,,,,,,,,,,,,,,
 usa, f,20, 1996 0628, mr, charlee, williams, vic, melton south,7325,31, lesueur place, , ,4853281,5
,,,,,,,,,,,,,,,
 ind, m,31,19850207, pfc, bail ey, sujan, nsw, coaldale,2820,6, dobson place, , 612 36872179,9782242,5
,,,,,,,,,,,,,,,
   usa, f, ,19350627, , james, maynard, qld, kilcoy,6537,246, blackman crescent, willandra village, 03 51108616,1814710,3
,,,,,,,,,,,,,,,
   unk, f, ,19410208, ms, jacob, strehovski, , castlecrag,3128,170, hancock street, , 07 65031872,4466947,2
,,,,,,,,,,,,,,,
   unk, f,22,19940120, , rebekah, scogin, vic, carlton south,3088,7, rule street, figtree, 618 85301086,5016409,3
,,,,,,,,,,,,,,,
   usa, f,28, , , jaime, dominguez, vic, woodcroft,2454,35, magrath crescent, , 8 71122715,8528027,4
,,,,,,,,,,,,,,,
 chi, f,26, 199007 3, pfc, jaykob, chang, nsw, hillgrove,4750,15, crisp street, , 02 71605470,5719055,1
,,,,,,,,,,,,,,,
 ser, m,38,19780429, , ckirra, siprak, qld, pauls pocket,4210,37, hammond close, cargo road, 613 39604652,1833043,3
,,,,,,,,,,,,,,,
 chi, f,11,20050730, , connor, kin, qld, bauple forest,2048,43, brigalow street, v lla 2, 03 07111735,6032418,8
,,,,,,,,,,,,,,,
   eng, , ,19010702, , joel, paulson, , malvern,2156,47, chippindall circuit, warrah lea, 08 65332017,9907987,3
,,,,,,,,,,,,,,,
 chi, , ,19250802, , anthoy, chueh, , hawthorn,3129,14, couchman crescent, , 07 88238959,1797472,4
,,,,,,,,,,,,,,,
   ind, ,21,19951219, , gemma, palshikar, , mentone,2800,36, coxen street, , 04 49382870,3774458,8
,,,,,,,,,,,,,,,
 eng, f,30,19860122, mr, jack, summerfield, sa, carey gully,3088,9, mackellar c rescent, , 617 13464855,7111721,6
,,,,,,,,,,,,,,,
   pol, f,22,19940815, ms, mia, banaszak, vic, powelltown,3677,98, william wilkins crescent, boxwood vale, 03 96909238,6846105,3
,,,,,,,,,,,,,,,
   chi, ,24,19920711, , shandril, hsu, nt, sanderson,2221,31, knox street, , 3 96596253,1144903,0
,,,,,,,,,,,,,,,
 chi, f, ,19850415, ms, joshua, qi, vic, girgarre,4350,24, forbes street, australiaarcade, 08 05672421,6676049,4
