 culture, sex, age, date_of_birth, title, given_name, surname, state, suburb, postcode, street_number, address_1, address_2, phone_number, soc_sec_id, blocking_number
   eng, ,12,20040321, ms, alexandra, murdoch, sa, glanville,3824,96, leahy close, , 7 45719568,5034270,7
,,,,,,,,,,,,,,,
   eng, f,23,19930928, , chloe, hameldon, wa, quindanning,3075,39, o'hara close, , ,6801425,5
,,,,,,,,,,,,,,,
   ira, f,29,19870321, , , aghili, vic, orbost,5115,4, morrell place, sheep station, 8 31433922,8025417,0
,,,,,,,,,,,,,,,
   eng, ,21,19951007, mr, travis, matheson, , kingston,5433,131, wirria circuit, , 07 23583138,8935676,8
,,,,,,,,,,,,,,,
   unk, f,30,19860210, , madeline, strainij, vic, mount rowan,3228,101, thornton place, middle earth, 618 72538220,6875115,8
,,,,,,,,,,,,,,,
   eng, f, ,19330802, , sarah, wortham, nt, alawa,4567,1, arnot place, jingara, 3 56075808,5963486,1
,,,,,,,,,,,,,,,
   ind, m, ,19420320, , cassandra, chhatlani, wa, boddington,4034,104, musgrave street, eden park, 08 46017681,9640988,0
,,,,,,,,,,,,,,,
   , f,22,19940511, , william, bartel, qld, kenmore hills,2216,57, emerton street, , ,8218175,0
,,,,,,,,,,,,,,,
   rom, ,8, , , tara, galca, wa, karloning,2103,151, hobart place, banksia village, 08 96466966,4399389,4
,,,,,,,,,,,,,,,
   usa, , ,19570225, , henry, grant, nsw, camden park,6164,3, mccabe crescent, , 612 76513975,3715611,3
,,,,,,,,,,,,,,,
   unk, ,30,19860907, ms, charlie, abbetmeyer, wa, connolly,4650,33, stewart crescent, , 618 63577221,6042666,5
,,,,,,,,,,,,,,,
   chi, f, ,19520928, ms, david, mwo, , the entrance,3268,70, beasley street, , 07 91864434,6732619,9
,,,,,,,,,,,,,,,
   chi, f,27,19890412, , chelsea, yong, qld, balgowan,4077,8, waddell place, horse-shoe bend, 3 05529140,7329280,5
,,,,,,,,,,,,,,,
   usa, ,37,19790822, , sienna, fisher, vic, clayton,4210,25, marconi-harrington crescent, , 07 24898338,3051598,3
,,,,,,,,,,,,,,,
   eng, f,36,19800111, ms, caitlin, wakefield, nsw, sans souci,2138,5, wynn place, woodleigh, ,7514199,1
,,,,,,,,,,,,,,,
   eng, m, ,19020410, , louise, carlyle, nsw, quorrobolong,5097,39, saltash place, worro downs, 2 21625422,6742648,0
,,,,,,,,,,,,,,,
   ind, f,25, , , imogen, asarpota, vic, deans marsh,3130,10, mack street, , 8 66539080,1593653,3
,,,,,,,,,,,,,,,
   chi, f,33,19830726, , phoebe, ip, nsw, mulwala,3139,14, brownsmith crescent, deer farm, 02 93202741,4149529,1
,,,,,,,,,,,,,,,
   chi, ,9,20071015, , alex, to, , page,7250,90, lumeah street, pioneer village, 03 49269177,8583495,8
,,,,,,,,,,,,,,,
   unk, f,29,19871110, mr, andrew, scime, act, deakin west,3003,1, broadsmith street, mcedwards, 612 59721712,5166088,2
,,,,,,,,,,,,,,,
   eng, f,25,19910201, , lauren, matthewson, nsw, south tamworth,6051,37, strzelecki crescent, , 02 07944812,6131215,0
,,,,,,,,,,,,,,,
   eng, f,31,19850214, , olivia, styles, sa, cherryville, , , beasley street, , 07 14766607,6128297,4
,,,,,,,,,,,,,,,
   usa, f,36,19800708, , flynn, maynard, wa, bannister,2021,34, flack street, llangollen, 8 66768134,8628256,9
,,,,,,,,,,,,,,,
   chi, f,25,19910327, , danielle, dan, vic, glenroy,2161,21, ainslie avenue, belvedere, 8 55430214,7423263,9
,,,,,,,,,,,,,,,
   usa, f,22,19941001, , madison, buckley, nsw, raglan,4223,7, mceachern crescent, domain prk, 02 86493050,4264994,5
,,,,,,,,,,,,,,,
   unk, m,24,19920116, , bethanie, , nsw, earlwood,6009,291, russell street, , 02 12778671,1935812,5
,,,,,,,,,,,,,,,
   eng, f,8,20080906, pfc, james, abrahams, nsw, the basin,4006,679, burnie street, camboon, 2 06272477,1491887,8
,,,,,,,,,,,,,,,
   ind, f, ,19660508, , jeremiah, ponamgi, nsw, armidale,2125,20, kinkead street, eureka, ,4463577,6
,,,,,,,,,,,,,,,
   usa, f,39,19771118, dr, mackenzi, knapp, wa, willagee,6312,195, tiptree crescent, , 8 57135231,2856289,9
,,,,,,,,,,,,,,,
   chi, f,24, , pfc, bianca, chieh, nsw, urana,3338,23, atherton street, , 612 47670938,8286224,6
,,,,,,,,,,,,,,,
   unk, f, , , , joel, sciacca, , kogarah,6060,49, ashcroft crescent, , 08 82241819,4425158,5
,,,,,,,,,,,,,,,
   chi, m,34,19820309, lgt, sarah, loh, qld, bungil,4821,30, marquet retreat, honey patch, 613 28377613,5806567,7
,,,,,,,,,,,,,,,
   usa, f,38,19780425, ms, samuel, parks, , port pirie,3135,1, kanooka street, inglewood, 07 43192118,5251862,6
,,,,,,,,,,,,,,,
   usa, m,32,19840216, mr, charlee, raymond, vic, kirwan,2259,1, laycock place, , 07 27755228,3019089,6
,,,,,,,,,,,,,,,
   ind, f,32,19840328, , david, yeshonath, sa, smithfield plains,4510,48, hodgkinson street, , 617 95830607,7106290,3
,,,,,,,,,,,,,,,
   tha, ,28,19880318, , emerson, nut, wa, gunyidi,6155,1, cannan crescent, , 08 12154274,3493919,1
,,,,,,,,,,,,,,,
   chi, f,26, , , jemima, syu, sa, westmeadows,812,112, william wilkins crescent, , 7 67346669,8679616,5
,,,,,,,,,,,,,,,
   wel, f,10,20060511, , jack, mabe, vic, hopetoun,4221,17, scantlebury crescent, hillside farm, 8 68032969,2785967,4
,,,,,,,,,,,,,,,
   ser, f, ,19110315, , liam, gluhic, nsw, wombarra,4401,4, moroak street, , 612 93875068,5105993,8
,,,,,,,,,,,,,,,
   usa, f,33,19830316, ms, hayden, owens, nsw, boree creek,4170,13, collicott circuit, , 2 35439810,8334471,7
,,,,,,,,,,,,,,,
 usa, v,36,19800528, , wilson, trujillo, nsw, sylvania waters,2600,28, tyenna close, , 612 04344056,8460762,4
,,,,,,,,,,,,,,,
   usa, m,35,19811213, hon, lily, sherman, vic, combienbar,3191,12, louis loder street, , ,7688018,7
,,,,,,,,,,,,,,,
   cze, f,25,19910930, , jasper, lubarskiij, nsw, werrington,2315,33, manity court, , 612 93197751,3440149,1
,,,,,,,,,,,,,,,
   vie, m,26,19900625, , georgia, bilh, wa, withcott,6163,4, withers place, henzells plaza, 08 58698633,4923472,1
,,,,,,,,,,,,,,,
   dan, f,33,19831224, dr, erin, henrik, qld, coochin creek,4680,100, chillagoe street, tewantin plaza, 3 38289739,7389539,4
,,,,,,,,,,,,,,,
   hun, f,28,19880908, , thomas, takÁcs, nsw, murrurundi,4218,11, mcshane place, alblas hostel, 02 97553065,8710003,7
,,,,,,,,,,,,,,,
   rom, f,27,19890323, mr, amber, eliade, qld, hemmant,4309,142, maribyrnong avenue, eden park, 3 62009983,9258490,1
,,,,,,,,,,,,,,,
   unk, f, ,19310121, ms, mackenzie, scirri, wa, innawanga,4350,622, charteris crescent, springbanks, 8 48836387,5836484,8
,,,,,,,,,,,,,,,
   dut, f,20,19960727, , mikhayla, roos, qld, mungy,4113,825, burston place, , 03 29159557,9765877,7
,,,,,,,,,,,,,,,
   eng, , ,19490318, , joshua, archer, qld, ,3724,38, bosworth circuit, la trobe university, 03 69919307,7159774,1
,,,,,,,,,,,,,,,
   usa, f,21,19950713, , jock, vang, nsw, corobimilla,3170,19, majura avenue, st john of god hospital, 2 09122155,5330987,7
,,,,,,,,,,,,,,,
   ina, ,19,19970427, , samuel, tjandra, wa, bokal,2112,231, whatmore court, sonny glen 2k1hs, 8 36305458,8650751,8
,,,,,,,,,,,,,,,
   unk, f,31,19850707, , brodee, aaternir, qld, benair,2800,28, bancks crescent, , 3 96103224,6100566,2
,,,,,,,,,,,,,,,
   ara, f,23,19930203, hon, bianca, soraya, qld, mundubbera,2033,40, cockcroft avenue, , 03 94347528,6391834,7
,,,,,,,,,,,,,,,
   usa, m,35,19811226, mr, joel, moore, nsw, east albury,3125,1763, , , 02 11689700,1544376,4
,,,,,,,,,,,,,,,
   eng, ,38,19781125, dr, chelsea, simms, , pinjarra,3006,12, quamby place, wyuna, 08 03958110,7073273,2
,,,,,,,,,,,,,,,
   abo, f,32,19841102, , jye, marika, , dianella,2586,3, derwent street, rosetta village, 03 39032147,6059067,9
,,,,,,,,,,,,,,,
   unk, m,38,19780913, ms, harry, aani, vic, carisbrook,4037,860, brigalow street, , 618 47290689,5249682,9
,,,,,,,,,,,,,,,
   pol, f,26,19900602, , ryan, bicukowski, vic, kialla,3075,37, crease place, , 618 77578708,3181864,1
,,,,,,,,,,,,,,,
   ind, f,31,19850907, mr, kiana, meghrajani, nsw, narrabri,2540,5, ranken place, sun city resort, 02 02526330,8428517,4
,,,,,,,,,,,,,,,
   usa, f,36,19800228, ms, harrison, peters, vic, eureka,6110,56, mcdermott street, , 8 66375517,7033675,7
,,,,,,,,,,,,,,,
   dut, , ,19220328, , olivia, ziebosch, vic, barkstead,2454,30, clift crescent, , 8 49172522,5095838,5
,,,,,,,,,,,,,,,
   chi, f,25, , , shelby, shuang, nsw, mungindi,4650,107, osmand street, , 2 21247399,7800409,0
,,,,,,,,,,,,,,,
   chi, f,37,19790518, , jackson, tsen, nsw, telegraph point,7140,15, miller street, , 612 20605615,4577156,8
,,,,,,,,,,,,,,,
   eng, f,35,19810515, mr, lucas, derrick, , purga,4104,6, mcbryde crescent, highfields specialist centre, 07 31816569,8252118,2
,,,,,,,,,,,,,,,
   rom, , ,19010508, , william, marga, vic, sarsfield,4700,5, arabana street, , 618 58751761,3593494,2
,,,,,,,,,,,,,,,
   eng, f, ,19980629, ms, damien, hume, nsw, lethbridge park,3104,50, sheaffe street, , 2 18147900,5063231,5
,,,,,,,,,,,,,,,
   dan, f,24,19920629, mr, hunter, niebuhr, sa, ingle farm,2538,21, theodore street, , 617 06609094,4804702,2
,,,,,,,,,,,,,,,
   chi, ,36,19800917, , isabelle, rwan, vic, winslow,2263,20, twelve trees crescent, mntn farm, 618 41982491,3991309,6
,,,,,,,,,,,,,,,
   ger, f,30,19860606, , renai, buss, qld, murray,4211,7, wild street, avonleigh, 3 45150987,3953975,9
,,,,,,,,,,,,,,,
   cze, ,22,19941211, , melissa, sikorov, nsw, wedderburn,2112,5552, burnie street, , 612 82969157,7561609,4
,,,,,,,,,,,,,,,
   ser, , ,19630817, , isabella, madzarevic, nsw, tarcutta,2256,148, broadsmith street, kooyong, 02 49826070,3910339,6
,,,,,,,,,,,,,,,
   usa, f,30,19860626, ms, harry, webster, sa, childers,2165,239, odea place, mountain view retirement vlge, 07 71739101,3435742,7
,,,,,,,,,,,,,,,
   usa, m,22,19940404, , , gonzales, wa, wittenoom,3044,13, centaurus street, toowoomba, 08 40411412,9869879,6
,,,,,,,,,,,,,,,
   ind, ,26,19900827, mr, jessica, lavanis, nsw, st albans,4184,73, coghlan street, parra, 2 78121617,5991568,7
,,,,,,,,,,,,,,,
   ger, f,39,19770104, , isabelle, mhle, vic, ballarat mc,3956,168, tristania street, villa 18, 08 87689985,6614695,0
,,,,,,,,,,,,,,,
   eng, f,33,19830701, , bailey, shelby, , applecross,2232, , boolee street, , 04 38294149,2692550,2
,,,,,,,,,,,,,,,
   unk, f,33,19830123, , emiily, aaternir, vic, barkly,4068,82, canaway place, calala farm, 618 32167784,4644933,2
,,,,,,,,,,,,,,,
   unk, m,23,19931013, , jasmyn, strahn, vic, yarragon,6020,35, beedham place, , 618 67481317,2343372,1
,,,,,,,,,,,,,,,
   usa, ,31,19850618, , andrew, boyer, vic, knowsley,2092,17, dyson street, , ,3714444,2
,,,,,,,,,,,,,,,
   eng, f, ,19581111, , jenna, badcoke, nsw, tinpot,6100,63, playoust place, , 02 34557256,4931883,8
,,,,,,,,,,,,,,,
   unk, f,28, , , charlie, strainij, , kilsyth,4304,8, bancks crescent, narek, 04 28530735,2583275,8
,,,,,,,,,,,,,,,
   ger, f,32,19840814, , georgia, leese, qld, loganlea,4113,86, leichhardt street, , 03 71411092,4886682,8
,,,,,,,,,,,,,,,
   eng, f,33,19830924, pfc, brianna, hayward, nsw, warners bay,3073,51, badcoe street, langleigh, 612 64326314,2491666,2
,,,,,,,,,,,,,,,
   usa, f,23,19930302, , ebony, holland, qld, gatton college,2440,153, southern close, , ,4988773,3
,,,,,,,,,,,,,,,
   ita, f,31,19850220, , fynn, fassi, vic, moreland,6100,4, chappell street, , 8 24215570,4212509,9
,,,,,,,,,,,,,,,
   unk, f, ,19021128, mr, mitchell, scirri, vic, benarch,2823,5, callaghan street, sec 375, 8 59043267,5737632,7
,,,,,,,,,,,,,,,
   eng, f,32,19840105, , schkirra, sergeant, qld, kioma,4872,4, , villa 153, 3 01431422,6980977,4
,,,,,,,,,,,,,,,
   ara, f,24,19921216, , alannah, malayeka, vic, pearcedale,2449,26, simpson street, , 618 16932570,7455683,2
,,,,,,,,,,,,,,,
   eng, f, ,19521106, , luke, haroldson, nt, leanyer,6101,44, calder crescent, , 03 64085943,1077643,8
,,,,,,,,,,,,,,,
   dan, f,30,19860408, ms, alannah, crumlin, qld, egypt,3173,1, archibald street, , 3 11401846,5955128,0
,,,,,,,,,,,,,,,
   usa, f,37,19790609, , noah, joseph, qld, ballina,3219,7, , gwandalan, 613 79418338,2856910,0
,,,,,,,,,,,,,,,
   ind, f,20,19960712, , robert, oruganti, wa, westonia,3936,4, lappin place, , 618 77466059,5300911,0
,,,,,,,,,,,,,,,
   fre, f,34,19820412, , lochlan, , vic, mill park,4012,52, lyttleton crescent, , 08 82311831,6008667,7
,,,,,,,,,,,,,,,
   unk, ,28,19880708, ms, emma, abbondandola, qld, noarlunga downs,4870,3, lucy gullett circuit, , 03 81101082,4771355,3
,,,,,,,,,,,,,,,
   eng, ,7,20090611, , trevor, paulson, qld, west point,3910,333, chataway crescent, monier square, 03 31394779,2106818,1
,,,,,,,,,,,,,,,
   ind, f,38,19780917, , krystin, nihar, nsw, canley vale,4560,9, waite street, tingara vlge, 02 76536741,3620075,5
,,,,,,,,,,,,,,,
   por, f,30,19861108, , jean-claude, peixe, vic, whorouly,3690,45, goodchild street, , 08 62195969,6907156,5
,,,,,,,,,,,,,,,
   usa, f,31,19850405, , joshua, vaughan, , noble park,2211,34, , , 03 52733295,6371030,5
,,,,,,,,,,,,,,,
   ind, f,30,19861207, , dylan, padmanabh, nsw, burwood,2505,45, burkitt street, phoenix park stud, 612 21472465,8349532,4
,,,,,,,,,,,,,,,
   usa, m,38,19780305, , alexander, sellers, qld, munna creek,4158,56, boolee street, , 03 74576124,2766724,1
,,,,,,,,,,,,,,,
   chi, f, ,19881124, ms, jacob, gann, qld, marburg,2913,17, archdall street, craiglee station, 3 07003108,4575441,4
,,,,,,,,,,,,,,,
   chi, f,23,19930413, , oscar, oyang, , dunoon,2750,9, saggers close, kooyong, ,5887047,6
,,,,,,,,,,,,,,,
   usa, f,25,19910805, , emiily, aguirre, nsw, deepwater,7006,75, , , 02 49560760,6517892,6
,,,,,,,,,,,,,,,
   usa, f, ,19320209, , kobe, wall, nsw, banksmeadow,3977,72, michie street, , 612 06425187,4299536,4
,,,,,,,,,,,,,,,
   , ,20,19961229, , keira, braunack, qld, lethebrook,2159,12, jenks place, , 3 64966632,1257304,3
,,,,,,,,,,,,,,,
   eng, f,26,19900507, ms, paige, sniders, sa, modbury,6714,41, duffy street, nyarrin cottage, 7 05692296,6177496,6
,,,,,,,,,,,,,,,
 unk, , ,19910827, , shelby, schwanke, qld, emu vale,3141,36, wendy ey place, oxley hill, 613 17491510,5630590,8
,,,,,,,,,,,,,,,
   hun, f,20,19960510, , abbie, arany, qld, kenmore hills, ,31, strathnairn place, surfers hawaiian, 3 11352242,5313360,9
,,,,,,,,,,,,,,,
   por, f,31, , ms, cameron, sacramento, qld, tieri,6065,31, jinka street, , 613 49649696,2740894,3
,,,,,,,,,,,,,,,
   ger, f,31,19850114, , alexia, ehlinger, nsw, killara,4064,7, bethune close, rockwell garden, 612 61968345,5250411,9
,,,,,,,,,,,,,,,
   gre, f,31,19850319, , nicholas, kavouras, nsw, lithgow,6158,110, rumbelow court, , 02 95275883,6597329,4
,,,,,,,,,,,,,,,
   eng, ,31,19850818, pfc, erin, beckett, qld, mount samson,6152,163, thurgood court, , 3 16306176,5640196,7
,,,,,,,,,,,,,,,
   eng, f,23,19931205, , sascha, christians, vic, tyers,4352,56, alfred hill drive, stockwell hotel, 8 10481939,3867638,8
,,,,,,,,,,,,,,,
   usa, f,21, , , shawn, stevenson, nsw, marsden park,2617,46, chuculba crescent, , 612 40807115,4384448,0
,,,,,,,,,,,,,,,
   por, m,8,20080518, ms, samuel, dossantos, vic, warncoort,3630,2, werribee crescent, , 8 55535741,6384154,8
,,,,,,,,,,,,,,,
   unk, f,44,19720520, pfc, maliah, scoby, sa, thevenard,2019,53, reid place, , 7 38301172,7888114,4
,,,,,,,,,,,,,,,
   wel, f,28,19880108, mr, liam, gwgan, nsw, greenethorpe,4670,1, , , 612 72943572,3465643,9
,,,,,,,,,,,,,,,
   eng, f,23,19930518, , alison, kyles, qld, pascoe vale south,2485,8, rushbrook circuit, , ,6772311,4
,,,,,,,,,,,,,,,
   eng, f,28,19880610, ms, michael, ryley, vic, batesford,2225,13, clive steele avenue, , 08 64639733,6215506,4
,,,,,,,,,,,,,,,
   ira, ,30,19860819, , amber, shabani, qld, raceview, ,270, rivett street, , 03 31130336,7302072,4
,,,,,,,,,,,,,,,
   usa, m,36,19800824, ms, claudia, robertson, wa, karnup,6460,16, , , 618 04205131,4286350,9
,,,,,,,,,,,,,,,
   ind, f, ,19211122, mr, alana, sadasivam, nsw, toolijooa,2567,18, northmore crescent, lake macquarie vlge, 02 95591337,8983500,6
,,,,,,,,,,,,,,,
   ind, f, ,19080121, mr, taylor, bhambhani, qld, doongul,2794,59, balfour crescent, , 3 10608700,2067171,0
,,,,,,,,,,,,,,,
   unk, f, ,19530222, , tayla, scogin, nsw, ultimo,3085,5, derrington crescent, , 02 48183624,3319400,6
,,,,,,,,,,,,,,,
   afg, f,26,19900921, , connor, kakar, sa, henley beach,3044,199, were street, dharmananda, 08 18585915,9816697,3
,,,,,,,,,,,,,,,
   unk, , ,19801117, , lachlan, scofield, , tongala,3174,29, walker crescent, marloo caravn park, 08 29265921,7603686,4
,,,,,,,,,,,,,,,
   usa, ,39,19770426, , zachariah, michael, vic, st kilda south,3460,13, jaeger circuit, , 618 39892309,2924705,9
,,,,,,,,,,,,,,,
   tha, m,23,19930315, , charles, pridi, vic, yarra glen,3123,44, cleland street, shamrock vale, 8 38603816,2580768,1
,,,,,,,,,,,,,,,
   jew, f,35,19811224, ms, jesse, frankfurter, nsw, twelve mile creek,6230,8, bourne street, rowethorpe, 02 25702629,7562804,0
,,,,,,,,,,,,,,,
   chi, f,28, , , molly, kum, tas, buninyong,2194,156, barraclough crescent, , 617 45652938,4153245,1
,,,,,,,,,,,,,,,
   usa, m,30,19861002, ms, james, sutton, wa, magitup,4659,117, tatchell street, west-view, 618 41038221,9744300,0
,,,,,,,,,,,,,,,
   eng, f,29,19870721, , james, herbertson, , wendouree,5085, , sternberg crescent, rcg centre, 03 39742186,7669161,2
,,,,,,,,,,,,,,,
   chi, f, , , , charlotte, , , mount low,4558,32, bywaters place, , 02 71845298,5626982,5
,,,,,,,,,,,,,,,
   eng, f,25,19910627, , elise, joiner, nsw, liston,6110,6, basedow street, ivydale (rsd 1820), ,8719398,6
,,,,,,,,,,,,,,,
   ind, f,29,19871119, , makenzie, ravuri, vic, loch sport,4814,16, hutt street, , 08 87563062,3569245,7
,,,,,,,,,,,,,,,
   usa, f,32,19840612, ms, michael, battle, vic, port macquarie,3737,4, beasley street, , 8 48778338,9992994,2
,,,,,,,,,,,,,,,
   usa, f,27,19891222, , flynn, harding, , como,6055,1, gorman crescent, jaspars, ,2459396,5
,,,,,,,,,,,,,,,
   tha, f,31,19851029, ms, benjamin, sunthorn, nsw, norfolk island,4352,5, , willmont park, 2 18296997,8019947,7
,,,,,,,,,,,,,,,
   ser, ,31,19850826, ms, sophie, aremovic, nsw, garah,4730,3, national circuit, , 612 62690066,9765104,8
,,,,,,,,,,,,,,,
   unk, m,21,19950512, , bayden, stranger, wa, edithvale,4680,13, eyre street, , 08 33892794,9646610,6
,,,,,,,,,,,,,,,
   unk, ,30,19860101, ms, , aarnoudse, vic, meredith,2209,782, faulkner place, , 8 69214460,7969779,4
,,,,,,,,,,,,,,,
   usa, m, ,19960112, mr, sonja, mcdaniel, , port lincoln,4012,16, kidman close, , ,3771696,5
,,,,,,,,,,,,,,,
   eng, f,22,19940710, , hugo, seymour, qld, holmview,6010,51, shumack street, , 3 19301608,1261920,8
,,,,,,,,,,,,,,,
   unk, f, ,19120630, mr, shakirah, abat, nsw, weilmoringle,2100,201, o'shanassy street, brindabella court, 02 20815460,9427681,6
,,,,,,,,,,,,,,,
   usa, m,31,19851219, ms, william, everett, wa, harvey,6009,15, frencham place, kamilaroi cottage, 8 91693569,6462496,0
,,,,,,,,,,,,,,,
   usa, m, , , dr, emiily, craft, act, o'malley,870,138, anembo street, , 612 34168500,6537898,2
,,,,,,,,,,,,,,,
   usa, ,36,19800424, , oliver, casey, nsw, balwyn north,2444,40, bambridge street, , 612 66190179,8306289,1
,,,,,,,,,,,,,,,
   eng, f, , , , amy, moors, sa, yaninee,3169,138, pinkerton circuit, rowethorpe, 7 98991277,8652339,8
,,,,,,,,,,,,,,,
   eng, f, ,19591201, dr, nathan, bateson, wa, upwey,2230,21, carruthers street, tudor, 8 30348674,8905942,4
,,,,,,,,,,,,,,,
   ger, f, ,19080520, pfc, ellen, felke, wa, thevenard island,3824,17, dooring street, , 618 79363428,5839336,1
,,,,,,,,,,,,,,,
   usa, ,35, , ms, olivia, butler, vic, yarraville west,4680,71, william webb drive, , 08 87684023,7393728,7
,,,,,,,,,,,,,,,
   unk, m,23,19930508, , isabelle, sclater, nsw, broken head, ,56, mellor circuit, the willows, 2 02443487,3063969,1
,,,,,,,,,,,,,,,
   usa, f,10,20060628, ms, kiera, ford, vic, quantong, ,8, windeyer street, , 618 12770235,5421785,8
,,,,,,,,,,,,,,,
   unk, m, , , , tynan, strawbridge, , black rock,5113,18, budyan court, , 04 71022129,9398509,3
,,,,,,,,,,,,,,,
   chi, f,29,19870619, ms, mikayla, can, nsw, mumbulla mountain,5280,63, nina jones crescent, , 02 40333281,4330115,1
,,,,,,,,,,,,,,,
   ara, f,22,19940104, ms, madeleine, sanam, qld, joyner,6112,24, , , 03 55469490,6547750,3
,,,,,,,,,,,,,,,
   ger, m,26,19900714, ms, charlotte, wellisch, vic, melville forest,2190,5, rosella street, allamby biala street, 618 49380140,5178461,7
,,,,,,,,,,,,,,,
   , f,24,19920427, dr, katie, morrison, nt, pine creek,3021,166, robson street, spring creek, 613 62333204,6969741,7
,,,,,,,,,,,,,,,
   usa, f,33,19830630, , sean, keller, vic, buffalo,4115,4, sandford street, , 08 45620529,3710888,1
,,,,,,,,,,,,,,,
   unk, f, ,19840717, hon, jasper, abbatista, vic, condah,3140,17, warland place, highland park, 618 99891981,7137229,2
,,,,,,,,,,,,,,,
   sri, m,13,20031101, , riley, desaram, qld, kalkie,3051,7990, newland street, , 03 30360618,8332347,4
,,,,,,,,,,,,,,,
   usa, f,33,19830227, , keeley, skinner, , orange,7000,75, chave street, , 07 94764785,4700520,3
,,,,,,,,,,,,,,,
   unk, f,35,19810327, , mackinley, schwanke, qld, habana,2779,11, macpherson street, , 03 77577267,4636931,9
,,,,,,,,,,,,,,,
   ind, f,28,19880313, , rebecca, nishtha, nsw, avoca,5290,150, castley circuit, galloway, 02 12839715,8543363,5
,,,,,,,,,,,,,,,
   usa, ,27,19890312, , shantal, warner, nt, coconut grove,5045,39, bromley street, villa 19, 03 06538268,6644008,1
,,,,,,,,,,,,,,,
   ind, f, ,19740221, , jack, achhra, wa, beechina,3542,25, dryandra street, , 07 91670847,2824975,9
,,,,,,,,,,,,,,,
   ger, m,27,19891209, , chelsea, hellmich, nsw, concord,4207,18, , cordelia state, 02 01571942,2928872,8
