 culture, sex, age, date_of_birth, title, given_name, surname, state, suburb, postcode, street_number, address_1, address_2, phone_number, soc_sec_id
 usa, f,35,19810226, dr, jorja, meyers, , kedron,6101,52, goodhart creskent, , 07 70730041,4198956
,,,,,,,,,,,,,,
   eng, m, ,19880210, ms, jordan, tennyson, nt, jabiru,6163,5, northbourne avenue, , 3 92983401,2082959
,,,,,,,,,,,,,,
   swe, f,31,19850811, mr, aloysius, talman, vic, hill end,3500,7, colebatch place, , 8 57200013,5261909
,,,,,,,,,,,,,,
   unk, f,29,19870618, ms, mary, stratou, , laurieton,3142,4, charteris crescent, carranya, 03 79556281,7187899
,,,,,,,,,,,,,,
   chi, f,28,19880529, , abbey, , nsw, limeburners creek,6011,45, mckillop circuit, , 2 69845531,4040899
,,,,,,,,,,,,,,
   eng, f,28,19880812, , samantha, lukeson, sa, salisbury,2163,37, narambi street, meander rise, 617 63752723,8730586
,,,,,,,,,,,,,,
   eng, f,24,19921229, , emiily, jacobsen, nsw, rye park,5013,21, longmore crescent, denny downs, 02 13831512,5852535
,,,,,,,,,,,,,,
   chi, f,31,19850706, , anthony, hon, nsw, hobartville,7116,6, stephen street, , 612 81300295,2140923
,,,,,,,,,,,,,,
   usa, f,35,19810215, , april, maxwell, act, harman,4306,4, newlop street, civic centre, 612 29656523,6668811
,,,,,,,,,,,,,,
   pol, f, ,19271021, , christian, bartelski, nsw, lenaghan,2870,3, brennan street, greenwood, 612 74465628,9917179
,,,,,,,,,,,,,,
   usa, m,34, , , lukas, nicholson, nsw, wombarra,2261,10, nemarang crescent, , 02 66467543,8351793
,,,,,,,,,,,,,,
   , ,31,19850817, mr, luke, aujard, wa, uduc,3178,5, percy crescent, , 08 38467538,1013318
,,,,,,,,,,,,,,
   pol, m,19,19970605, , william, brezinska, nsw, maryville,2300,95, garrick street, , 2 67584353,2972333
,,,,,,,,,,,,,,
   usa, f,26,19900316, , hayley, steele, qld, potts point,3107,2, knox street, stonefield, 613 77673425,2150795
,,,,,,,,,,,,,,
   eng, f,27,19890731, , amy, sutherland, qld, eidsvold west,3199,20, newman crescent, highland grove, 613 56556000,8202888
,,,,,,,,,,,,,,
   pol, , ,19500220, , drew, buczacz, vic, newhaven,5734,8, william wilkins crescent, belmont bayview park, 08 72280995,9608777
,,,,,,,,,,,,,,
   chi, f,41,19750929, ms, jasmyn, lieu, qld, redwood,4068,75, , wispering pines, 613 38828410,6428758
,,,,,,,,,,,,,,
   ina, ,20,19961126, , finlay, budiman, vic, cora lynn,5000,60, banks street, , 618 66566796,1165009
,,,,,,,,,,,,,,
   unk, f,26, , ms, madison, aaternir, vic, kerrie,3730,16, , garema place surgery, 618 38553216,7576797
,,,,,,,,,,,,,,
   ser, m,24,19921224, ms, caitlin, bedic, , orange,2147,2, lycett street, sea breeze caravan park, 08 48484370,2404809
,,,,,,,,,,,,,,
   , f,35,19810226, , brooke, clarke, nsw, morven,4551,99, needham place, cornvale, 02 87443561,5126100
,,,,,,,,,,,,,,
   jap, m,31,19851222, , riley, sakagami, nsw, new lambton heights,2106,37, leahy close, , 02 01475592,3779795
,,,,,,,,,,,,,,
   unk, f,35,19810815, pfc, keely, aarts, sa, plympton park,2914,68, howitt street, , 07 16104363,6327177
,,,,,,,,,,,,,,
   usa, f,30,19860822, , ruby, emerson, vic, harston,3139,19, bennett street, , 618 89381015,9207953
,,,,,,,,,,,,,,
   eng, ,27,19890118, , madison, gibb, nsw, breeza,2262,359, adair street, , 2 74741135,7676578
,,,,,,,,,,,,,,
   ira, ,33,19830318, dr, thomas, mokhtari, sa, whyte yarcowie,4218,1, olympus way, , 7 17621406,1474319
,,,,,,,,,,,,,,
   eng, f,31,19850131, , jack, brewster, qld, nikenbah,2117,591, , pontresina, 03 60003061,5453965
,,,,,,,,,,,,,,
   jew, ,26,19900224, , archie, rubinstein, , elanora heights,6164,8, ramage place, , 07 15137128,8556895
,,,,,,,,,,,,,,
   chi, m, ,19690803, ms, teaha, lok, , geelong west,5014,70, nealie place, , 07 83516287,2768918
,,,,,,,,,,,,,,
   eng, f,40, , ms, sarah, dickenson, vic, matraville,2620,46, mullan street, frank jeffrey hostel, 8 96862262,2246709
,,,,,,,,,,,,,,
   eng, f,33, , ms, talia, ibbot, nsw, manyana,3073,8, kent street, , 612 95346755,1090126
,,,,,,,,,,,,,,
   usa, ,12,20040113, , sarah, santana, tas, birralee,2652,6, montgomery place, najee, 617 65688868,7213630
,,,,,,,,,,,,,,
   rom, m,33,19830923, ms, samantha, vladu, nsw, rokeby,4501,32, baldwin drive, , 2 33768974,2007625
,,,,,,,,,,,,,,
   unk, f,19,19971218, , ashleigh, strangway, , chester hill,2335,32, hannan crescent, rosetta village, 03 10191150,8339290
,,,,,,,,,,,,,,
   swe, f,33,19830324, , noah, brandin, , clovelly,2062,39, forbes street, , ,2060856
,,,,,,,,,,,,,,
   ser, f,40,19760607, , imogen, rozic, vic, woorinen south,4350,30, cole street, palmview hamlet, 03 46781537,1329365
,,,,,,,,,,,,,,
   eng, m,31,19850425, , lauren, rupertson, tas, parattah,6025,75, sherwood circuit, longridge, 07 97734870,4368952
,,,,,,,,,,,,,,
   ind, f,9,20070803, , madeline, khanchandani, vic, corryong,5641,213, mackney place, , 8 45879199,5761170
,,,,,,,,,,,,,,
   usa, f,35,19811127, , spencer, garcia, nsw, westmeadows,6052,111, bourne street, , 2 65049051,8230221
,,,,,,,,,,,,,,
   chi, f,32,19840906, , alexander, xing, qld, mount mee,2176,54, axon street, , 03 40130560,9953777
,,,,,,,,,,,,,,
   usa, , ,19090920, , riley, chandler, , upper barron,3136,4, merriman crescent, north avenue, 07 39172188,3520472
,,,,,,,,,,,,,,
   eng, f,38,19780404, mr, joshua, traver, sa, cowra,3058,13, higgins crescent, , ,5674562
,,,,,,,,,,,,,,
   usa, m,22,19940603, pfc, erin, collier, qld, winwill,3555,6, williamson street, , 03 02168616,9118535
,,,,,,,,,,,,,,
   usa, m, ,19170301, , luke, leblanc, qld, karana downs,4510, , teague street, , 08 53658530,4100996
,,,,,,,,,,,,,,
   usa, f,29,19870627, ms, paige, paul, nsw, annandale,4220,12, rosebery street, , 02 50607768,5699029
,,,,,,,,,,,,,,
   chi, f,26,19900122, , kayden, kann, wa, mount jackson,2261,54, staunton place, , 8 37240657,7537458
,,,,,,,,,,,,,,
   eng, f, , , , jye, bourke, sa, buckland park,2285,49, howarth place, townview, 7 38494471,1473308
,,,,,,,,,,,,,,
   ger, f, ,19261027, hon, quinn, buchalter, wa, waverley,6148,62, burt street, apt 8g, 08 19832903,5604191
,,,,,,,,,,,,,,
   ind, f,26,19901007, , taliah, janjua, nsw, turill,812,7, mooyi place, yammacoona, 02 73523357,2473437
,,,,,,,,,,,,,,
   eng, f,31,19850626, , rosie, elliston, vic, bungeet,4304,92, duffy street, mt gravatt residence, 07 07481405,6754089
,,,,,,,,,,,,,,
   unk, f,34, , , taylor, strahn, qld, kingsford,4053,26, maclean street, unt 3, 613 37462087,6716849
,,,,,,,,,,,,,,
   usa, f,29, , , riley, dunn, tas, macquarie plains,2620,7, pennington crescent, , 07 00785537,3047813
,,,,,,,,,,,,,,
   usa, f,36,19800125, , abby, cochran, vic, point cook,4570,5, duffy street, , 08 85018545,2584818
,,,,,,,,,,,,,,
   unk, ,32,19840722, , abbie, strampher, qld, macalister,3199,15, gosman close, binnalong, ,5753066
,,,,,,,,,,,,,,
   chi, m,9,20070304, , aleesha, ou, vic, chatsworth,3135,111, atherton street, , 8 30108304,9915170
,,,,,,,,,,,,,,
   unk, f,19,19970319, dr, alia, schwanke, nsw, woolgoolga,2068,24, sellwood street, , 02 73139523,7537266
,,,,,,,,,,,,,,
   chi, f, ,19520527, , lachlan, shuk, vic, milawa, ,17, amagula avenue, , 08 69061804,9236945
,,,,,,,,,,,,,,
   por, f,20,19960419, ms, jack, , nsw, banksia,2145,20, mugga way, rosetta village, 02 45253719,7204626
,,,,,,,,,,,,,,
   ser, ,20,19960524, , nathan, mehmedovic, vic, rutherglen,4225,63, gurrit place, riggs creek vineyard, 618 24589001,4770356
,,,,,,,,,,,,,,
   ind, f,27,19890105, , abbey, muthanna, wa, bunbury,3028,12, limestone avenue, , 618 71375489,5381280
,,,,,,,,,,,,,,
   ser, f,28,19880405, , alexandra, trgovec, qld, mount garnet,6020,10, fitzherbert place, learning earth farm, 613 00662826,7756258
,,,,,,,,,,,,,,
   por, m,22,19941228, mr, mackinley, paulino, sa, freeling,3806,8, jenke circuit, , ,8719396
,,,,,,,,,,,,,,
   , ,31,19850818, , ryan, pascoe, qld, morton vale,3169,18, thomas hart street, willaroo, 613 40479825,9559513
,,,,,,,,,,,,,,
   ind, ,30,19860430, ms, ethan, shubhashish, vic, moreland,4356,8, jaeger circuit, , 8 77967475,6397818
,,,,,,,,,,,,,,
   vie, f,27,19890926, ms, daniel, thuy, nsw, bylong,2480,74, collings street, old mcdonald farm, 612 38488166,2884101
,,,,,,,,,,,,,,
   ger, f,35,19810501, , jackson, zipperling, vic, spring gully,6056,22, moynihan street, camusfearna, 618 26520708,3362650
,,,,,,,,,,,,,,
   usa, f,4,20120621, ms, , byers, nsw, dora creek,3409,10, jinka street, atherton, 612 93550243,4314423
,,,,,,,,,,,,,,
   , ,13,20030311, , zachary, wimmer, vic, carrum,6100,1, duggan street, cameroo, 02 06798014,1299008
,,,,,,,,,,,,,,
   chi, m, ,19750426, , blake, lee, nsw, ocean shores,4127,12, madigan street, mac donnells bldg (cnr grafton s street, 2 18760760,4392911
,,,,,,,,,,,,,,
   usa, , ,19440216, ms, mia, stein, nsw, sussex inlet,4615,36, antill street, , ,8109089
,,,,,,,,,,,,,,
   chi, f,22,19940331, , abii, chuang, tas, ranelagh,2756,26, endeavour street, arbour cottage, 7 46288225,6602996
,,,,,,,,,,,,,,
   usa, m,33,19831016, , matthew, parrish, nsw, south golden beach,2099,24, newman morris circuit, , 02 68771531,4778534
,,,,,,,,,,,,,,
   usa, m,32,19840830, , lachlan, cardenas, vic, bengworden,6110,20, moore street, , ,9294012
,,,,,,,,,,,,,,
   wel, f,21,19950918, dr, ethan, maddy, nsw, kurri kurri,3162,32, bendora crescent, , 03 19209630,2139990
,,,,,,,,,,,,,,
   unk, m,27,19890228, ms, ryleh, aarts, nsw, granville,4074,21, arabana street, rocklea, 612 04448545,3265584
,,,,,,,,,,,,,,
   ina, ,40,19760121, pfc, kaela, , nsw, kars springs,7330,245, perry drive, garden settlement, 2 20726393,7369795
,,,,,,,,,,,,,,
   eng, f,12,20040204, , benjamin, evanson, qld, farleigh,3941,2, ellerston avenue, ardrossan, 613 07776803,1302344
,,,,,,,,,,,,,,
   ser, f,30,19861111, , hannah, maluta, qld, fortitude valley,3631,30, coral place, pinecroft, 03 75811550,2280118
,,,,,,,,,,,,,,
   unk, f,36,19800219, ms, brett, streich, vic, macclesfield,4802,96, richards street, airlie, 08 99199831,5994110
,,,,,,,,,,,,,,
   jap, m, ,19490901, pfc, laura, kiski, , robertson,3630,32, withers place, villa 2, 07 43633069,5305938
,,,,,,,,,,,,,,
   usa, ,20,19960208, dr, jasmine, rowland, sa, biggs flat,2192,10, marconi crescent, , 617 21280343,2296346
,,,,,,,,,,,,,,
   unk, f,37,19791104, , jemma, schwanke, qld, wycarbah,3149,7, robert lewis court, , 03 66129141,8992366
,,,,,,,,,,,,,,
   ser, f, ,19660306, , jakob, dedic, nsw, ,5245,7, broadbent street, , 612 64714601,4512274
,,,,,,,,,,,,,,
   chi, f,21,19951216, pfc, angie, byan, , edgewater,3350,15, bokhara circuit, , 03 29978221,4812367
,,,,,,,,,,,,,,
   ger, m,8,20080522, , jack, zurbrugg, , roxburgh park,2010,3, archibald street, , 02 62137241,2907369
,,,,,,,,,,,,,,
   usa, m,31,19850910, ms, adela, horton, vic, gordon,2100,3, scarborough street, cambalong, 8 84677913,1021874
,,,,,,,,,,,,,,
   unk, m,20,19961119, mr, jarrod, strehovski, wa, success,2087,17, bunbury street, , 618 96729030,1768721
,,,,,,,,,,,,,,
   dan, f,29,19870622, mr, anari, burmeister, nsw, rugby,5109,643, chuculba crescent, , 02 21616330,3985562
,,,,,,,,,,,,,,
   unk, f,22,19940110, , lucas, aarts, sa, enfield,3875,20, atkinson street, , 07 99095096,7752475
,,,,,,,,,,,,,,
   unk, f,27,19890425, , daniella, stranger, , byford,3450,3, burkitt street, student village, 02 06991975,4725430
,,,,,,,,,,,,,,
   fre, f,29, , ms, april, chartier, nsw, bygalorie,2145,28, faithfull circuit, , 07 97813326,1942365
,,,,,,,,,,,,,,
   usa, f,25,19910307, , jennifer, dunn, vic, tarraville,2151,204, pennington crescent, , 08 53650223,7880721
,,,,,,,,,,,,,,
   chi, m,27,19890208, ms, chelsea, lao, nsw, burraga,6023,47, mcinnes street, , 612 50548085,8190540
,,,,,,,,,,,,,,
   usa, m, ,19240319, , mitchell, jimenez, qld, port of brisbane,2281,7, john cleland crescent, locn 306 molinara farm, 613 42332686,5337144
,,,,,,,,,,,,,,
   ara, f,30,19861009, , samantha, aman, nsw, thora,3364,60, mulga street, rosedale, 2 93621948,9772840
,,,,,,,,,,,,,,
   unk, f,20,19960219, , alexia, abbondandola, wa, dwarda,4054,122, gymkhana road, , 08 22316271,9157875
,,,,,,,,,,,,,,
   ina, f,27,19890327, ms, stephanie, halim, nsw, mount evelyn,2758,83, needham place, , 02 13414121,8558722
,,,,,,,,,,,,,,
   usa, f,26,19901007, , emma, wong, sa, tusmore,3177,4, hope street, , 07 97990151,8662991
,,,,,,,,,,,,,,
   ger, f, ,19491114, dr, chelsie, klah, tas, musselroe bay,2251,23, miller street, sleepy pines, 07 05917620,2148061
,,,,,,,,,,,,,,
   usa, ,28,19880909, , chloe, nixon, nsw, ebor,4860,30, pindari crescent, , 04 00528540,7418238
,,,,,,,,,,,,,,
   usa, f,23,19931118, , caleb, casey, qld, coolum beach,4109,40, edmond close, , 613 88228552,9848512
,,,,,,,,,,,,,,
   unk, ,27,19891225, , alannah, scogin, , brighton,6232,3, william webb drive, bungarra, 02 25444243,6246303
,,,,,,,,,,,,,,
   usa, m,32, , , nicholas, carr, qld, ringtail creek,4209,33, temperley street, , 03 27425916,1223649
,,,,,,,,,,,,,,
   ind, f,28, , mr, jessica, satyavati, nsw, kings park,2095,20, hirschfeld crescent, little gundy, 07 32355717,6979625
,,,,,,,,,,,,,,
   chi, f,24, , , georgia, feng, wa, bulong,2444,1, britten-jones drive, , 8 62575015,7813019
,,,,,,,,,,,,,,
   chi, f,30, , ms, jake, ssi, qld, mount lofty,2100,29, sargood street, , 03 02587795,2988496
,,,,,,,,,,,,,,
   usa, m, ,19930907, , matthew, howell, , clothiers creek,2390,48, squire place, , 04 80860203,7266883
,,,,,,,,,,,,,,
   usa, f,29,19871010, mr, daniel, lindsay, qld, stoters hill,2163,21, mura close, , ,7586614
,,,,,,,,,,,,,,
   usa, ,30,19861123, ms, bethany, , , point lonsdale,2850,117, basedow street, , 07 18610890,9996056
,,,,,,,,,,,,,,
   chi, f,24,19920725, , faith, ngui, vic, murchison,2032,132, o'halloran circuit, , 08 80818802,3383959
,,,,,,,,,,,,,,
   ind, f,28,19880925, , tylah, sajja, nsw, boggabri,3111,2, chewings street, , 612 81622426,3789130
,,,,,,,,,,,,,,
   eng, f,28,19880610, dr, dakota, hext, nsw, ellalong,4061,13, wybalena grove, mount patrick, 612 67769814,2802293
,,,,,,,,,,,,,,
   ser, f,33,19830323, mr, emiily, naciek, sa, netherby,6107,27, raymond street, , 07 17545484,8972749
,,,,,,,,,,,,,,
   ind, ,29,19870906, , connor, ruchika, sa, krondorf,4035,2, newman morris circuit, , 617 81950603,5705212
,,,,,,,,,,,,,,
   ser, f,14,20020226, , nicholas, hodzic, nsw, medlow bath,2324,17, julia flynn avenue, derry lodge, 02 71840689,2525385
,,,,,,,,,,,,,,
   eng, f,28,19880701, mr, erin, fairbairn, nsw, coolongolook,5609,18, kidston crescent, greenwood, 2 96405595,3331627
,,,,,,,,,,,,,,
   spa, f,19,19970527, mr, ned, mendiola, nsw, buttaba,5090,503, levien street, , 612 23325654,8406608
,,,,,,,,,,,,,,
   eng, ,25,19910827, , thomas, badcock, vic, rosanna,6163,6, fawsitt place, sec 61, 618 79954706,6634037
,,,,,,,,,,,,,,
   spa, m,28,19880808, , adam, chamorro, wa, solus,2135,349, lukin place, , 08 43584149,7842469
,,,,,,,,,,,,,,
   jap, m, ,19531008, , isabelle, ito, vic, hampton,5097,31, chandler street, , 8 28250836,8875045
,,,,,,,,,,,,,,
   eng, ,29,19870527, , cameron, mckenna, qld, millmerran downs,4020,71, rubbo crescent, spring hill road, 3 96111436,5833675
,,,,,,,,,,,,,,
   usa, f,38,19780707, , harriet, yang, , bundaberg,2528,21, horrocks street, , 04 13154104,2830911
,,,,,,,,,,,,,,
   eng, f,33,19830105, mr, cooper, babcock, qld, boogan,3032,4, , , 3 73486014,1417324
,,,,,,,,,,,,,,
   unk, f, ,19100314, mr, magnus, aaron, nsw, gundillion,2060,131, chewings street, juanne, 612 95177775,8584821
,,,,,,,,,,,,,,
   usa, m,30,19861124, ms, jessica, bond, wa, west lamington,2159,9, forbes street, , 08 88095110,5452589
,,,,,,,,,,,,,,
   usa, f,21,19950418, , daniel, freeman, vic, flynn,5037,2, allen place, , 8 97285301,7656101
,,,,,,,,,,,,,,
   usa, f, ,19131217, , deakin, colon, vic, parkdale,3153,24, meeson street, , 618 21432081,9140597
,,,,,,,,,,,,,,
   unk, , ,19870322, , harrison, abbondandola, vic, tatong,3022,19, huon place, settlers hills, 8 64666207,7924234
,,,,,,,,,,,,,,
   pol, ,29, , , william, dobrzynski, vic, rawson,3939,17, mackinolty street, , 8 95899217,3046335
,,,,,,,,,,,,,,
   usa, f,9,20070204, , joshua, marks, vic, cranbourne east,3660,67, dixon drive, raffa estate, 08 44984967,1811424
,,,,,,,,,,,,,,
   cze, f, ,19171013, mr, dean, zbihley, , waterview,5290,41, hertz place, , 03 15763754,7590420
,,,,,,,,,,,,,,
   eng, f,8,20080320, ms, amber, hyland, vic, warranwood,4032,23, cockburn street, rosegrove, 07 68538062,5869216
,,,,,,,,,,,,,,
   ser, f,27,19891021, , amalia, sestric, nsw, salamander bay,2615,18, ferguson circuit, champsaur, 612 95629881,9424449
,,,,,,,,,,,,,,
   usa, f,23,19930819, , charlotte, riggs, vic, gipsy point,2905,34, minchin place, mt butler street, 08 25127488,9591188
,,,,,,,,,,,,,,
   , f,26,19901016, , lewis, crouch, nsw, corlette,3194, , hazlitt glade, , 02 23848432,2120545
,,,,,,,,,,,,,,
   eng, ,24,19920523, mr, david, rayne, tas, mayfield,2500,23, sid barnes crescent, , 7 82540644,7979699
,,,,,,,,,,,,,,
   eng, f,30,19860302, , millie, fairburn, nsw, berrigan,3630,12, maranboy street, naaraane, 02 04373407,6301473
,,,,,,,,,,,,,,
   usa, f,12,20040627, mr, jessica, burt, qld, lucinda,2443,38, bangalay crescent, weeroona, 03 94338941,2516696
,,,,,,,,,,,,,,
   chi, f,28,19881224, , kyle, syang, nsw, wang wauk,3182,29, alexandra street, lansdowne, 2 22369665,2690060
,,,,,,,,,,,,,,
   rus, f,31,19851015, , isabella, kalyna, vic, duverney,4011,3, dumas street, villa 317 the village glen, 08 53105771,2048043
,,,,,,,,,,,,,,
   eng, m,23, , , ethan, raynerson, vic, anglesea,6030,107, sulman place, , 618 45714638,5753858
,,,,,,,,,,,,,,
   ser, m,28,19880813, , katelyn, vragovic, wa, little italy,3194,5, manning street, , 618 02485242,8439580
,,,,,,,,,,,,,,
   unk, f,36,19800102, , christopher, sciacca, vic, wychitella,3156,2, daly place, furmiston, 8 83272017,6540346
,,,,,,,,,,,,,,
   por, f,25,19911011, dr, mitchell, meireles, nsw, wallacia,6076,143, dickinson street, , 612 83076204,1618398
,,,,,,,,,,,,,,
   usa, f,30,19860902, , ethan, serrano, qld, palm island,2161,97, northbourne avenue, naringal orchard, 03 98361133,7293753
,,,,,,,,,,,,,,
   usa, f,26,19900605, , jake, irwin, nsw, richardson,4226,20, platt place, , 612 00140283,6314464
,,,,,,,,,,,,,,
   usa, f, ,19291130, hon, madison, clarke, wa, sandpatch,4580,99, rylah crescent, heatherdale, 07 06691102,2472613
,,,,,,,,,,,,,,
   wel, ,11,20050923, , harry, gwalchmai, qld, town common,3121,4, pryton close, , 3 90366716,8117269
,,,,,,,,,,,,,,
   usa, f,39,19770422, ms, hayley, kidd, vic, mont albert north,5064,7, garrard street, rawdon, 8 91831870,6813319
,,,,,,,,,,,,,,
   ser, f,19, , , callum, habazin, vic, great western,5041,3, baracchi crescent, , 8 02509066,4024281
,,,,,,,,,,,,,,
   unk, ,11,20051217, , deakyn, abat, nsw, dolans bay,2572,80, bandjalong crescent, tora, 02 02110806,8727425
,,,,,,,,,,,,,,
   usa, f,30,19861214, , olivia, mcpherson, qld, archerfield,3021,53, johnstone circuit, urambi vlge, 3 81025549,2172215
,,,,,,,,,,,,,,
   jew, f,13,20030813, , morgan, straus, qld, wangaratta,2196,1, barraclough crescent, booligal, 03 31550649,9450869
,,,,,,,,,,,,,,
   ser, f,31,19850916, , harry, rosso, wa, linfarne,3021,5, nungara street, , 8 42237888,9243820
,,,,,,,,,,,,,,
   eng, f,39,19770819, , sophie, thomson, qld, ravensbourne,4558,3, disney court, pretty gully co-op, 04 88499989,5231216
,,,,,,,,,,,,,,
   ara, ,25, , , caitlin, neelofer, vic, launceston south,4819,146, derrington crescent, , 618 89662798,8863252
,,,,,,,,,,,,,,
   unk, f,28,19881203, , tynan, scollard, vic, raywood,3561,49, weston street, caravn park, 08 21259072,4902320
,,,,,,,,,,,,,,
   usa, f,5,20110928, , taylah, acevedo, nsw, bondi junction,3049,25, lenehan street, , 02 19180509,2663693
,,,,,,,,,,,,,,
   unk, f,39,19770524, , isaac, scjum, vic, wallington,3011,68, healy street, , 8 55155877,2898657
,,,,,,,,,,,,,,
   eng, f,36, , , , mcnabb, nsw, ,3583,8, kootingal street, ascotvalley, 02 22531753,4243297
,,,,,,,,,,,,,,
   , f,22,19941024, , kyle, evison, nsw, moira,2000,26, investigator street, rosehill, 08 03044664,7624839
,,,,,,,,,,,,,,
   unk, ,25,19910902, , deakin, strehovski, qld, riverwood,3182,268, ashkanasy crescent, , 613 66250889,6099622
,,,,,,,,,,,,,,
   unk, m,20,19960916, , tahni, strainij, nsw, welby,3021,7, streeton drive, , 08 82780162,5033330
,,,,,,,,,,,,,,
   abo, f, ,19820907, , ryan, worosun, sa, ungarra,4053,53, mcgill street, , 07 17442129,2315916
,,,,,,,,,,,,,,
   sri, f, ,19080610, pfc, jasmine, ratwatte?, nsw, woolgoolga,2528,94, hourigan place, broombie stud, 612 16386064,5350635
,,,,,,,,,,,,,,
   eng, f,32,19840519, , imogen, moores, nsw, jembaicumbene,2484,4, wyselaskie circuit, , 2 56092565,5367557
,,,,,,,,,,,,,,
   ina, f,38,19780128, , wilson, wibowo, wa, bandy creek,2212,3, pridham street, , 8 15963281,2130762
,,,,,,,,,,,,,,
   chi, f,9,20070707, ms, tiarna, you, vic, prairie,2204,14, davenport street, bobblegigbie, 8 93296064,3469217
